"","pn","ay","out_cit"
"135","US6619030",2002,"US4758129"
"136","US6619030",2002,"US5160251"
"137","US6619030",2002,"US5438756"
"138","US6619030",2002,"US5443590"
"139","US6619030",2002,"US5813214"
"140","US6619030",2002,"US4790133"
"141","US6619030",2002,"US4809498"
"142","US6619030",2002,"US4558564"
"143","US6619030",2002,"US4860537"
"144","US6625989",2001,"US5392614"
"145","US6625989",2001,"US4542623"
"146","US6625989",2001,"US4512712"
"147","US6625989",2001,"US5915919"
"148","US6625989",2001,"US4807433"
"149","US6625989",2001,"US4841726"
"150","US6625989",2001,"US4526226"
"151","US6625989",2001,"US5305616"
"152","US6625989",2001,"US4901520"
"153","US6625989",2001,"US5540547"
"154","US6625989",2001,"US4023919"
"155","US6625989",2001,"US5048288"
"156","US6625989",2001,"US5261228"
"157","US6625989",2001,"US4019320"
"158","US6625989",2001,"US4541774"
"159","US6625989",2001,"US4493184"
"160","US6625989",2001,"US5152666"
"161","US6625989",2001,"US4363599"
"162","US6625989",2001,"DE3447717A1"
"163","US6625989",2001,"US4271666"
"164","US6637186",2000,"US6113347"
"165","US6637186",2000,"DE3712829A1"
"166","US6637186",2000,"US5403148"
"167","US6637186",2000,"US5823739"
"168","US6637186",2000,"US5163809"
"169","US6637186",2000,"US5456576"
"170","US6637186",2000,"US5447411"
"171","US6647708",2002,"US3363415"
"172","US6647708",2002,"US4435958"
"173","US6647708",2002,"US2943815"
"174","US6647708",2002,"US5341636"
"175","US6647708",2002,"US3255586"
"176","US6647708",2002,"US3601983"
"177","US6647708",2002,"US3937013"
"178","US6647708",2002,"US2529973"
"179","US6647708",2002,"US5136840"
"180","US6647708",2002,"US5163286"
"181","US6647708",2002,"US4005575"
"182","US6647708",2002,"US2929206"
"183","US6647708",2002,"US2527732"
"184","US6647708",2002,"US5485717"
"185","US6647708",2002,"US5687563"
"186","US6647708",2002,"US2602292"
"187","US6829883",2002,"US6543991"
"188","US6829883",2002,"US6113347"
"189","US6829883",2002,"US6382905"
"190","US6829883",2002,"US4929113"
"191","US6829883",2002,"US6575694"
"192","US6829883",2002,"US4648795"
"193","US6829883",2002,"US6009701"
"194","US6829883",2002,"US4718818"
"195","US6829883",2002,"US6290455"
"196","US6829883",2002,"US5336044"
"197","US6829883",2002,"US6098399"
"198","US6829883",2002,"GB1033366A"
"199","US6829883",2002,"US4417848"
"200","US6829883",2002,"US6371721"
"201","US6829883",2002,"US6206631"
"202","US6829883",2002,"US20020164244A1"
"203","US6829883",2002,"US6179551"
"204","US6829883",2002,"US20010028840A1"
"205","US7025565",2004,"US2648520"
"206","US7025565",2004,"US4157232"
"207","US7025565",2004,"US6050079"
"208","US7025565",2004,"US6471216"
"209","US7025565",2004,"US5984630"
"210","US7249463",2004,"US4904156"
"211","US7249463",2004,"US4190397"
"212","US7249463",2004,"US7094020"
"213","US7249463",2004,"US5118253"
"214","US7249463",2004,"US5090865"
"215","US7249463",2004,"US4320903"
"216","US7249463",2004,"US4662821"
"217","US7249463",2004,"US4668163"
"218","US7430852",2005,"US7100869"
"219","US7430852",2005,"US20070186535A1"
"220","US7430852",2005,"US4471609"
"221","US7430852",2005,"US20050081509A1"
"222","US7430852",2005,"US7140174"
"223","US7430852",2005,"FR2625261A1"
"224","US7430852",2005,"US5943856"
"225","US7430852",2005,"US20070144141A1"
"226","US7430852",2005,"US7216475"
"227","US7430852",2005,"US5275357"
"228","US7430852",2005,"US6990797"
"229","US7430852",2005,"US7246481"
"230","US7430852",2005,"US5056307"
"231","US7430852",2005,"US4683717"
"232","US7430852",2005,"US5592813"
"233","US7430852",2005,"US4785625"
"234","US7430852",2005,"US7188467"
"235","US7430852",2005,"US6223524"
"236","US7430852",2005,"US6666018"
"237","US7430852",2005,"US7047725"
"238","US7430852",2005,"US5791138"
"239","US7506499",2005,"US20020189233A1"
"240","US7506499",2005,"US4577891"
"241","US7506499",2005,"US20040070211A1"
"242","US7506499",2005,"US4987736"
"243","US7506499",2005,"US6041594"
"244","US7506499",2005,"EP0601864A1"
"245","US7506499",2005,"US20030019205A1"
"246","US7506499",2005,"US6125627"
"247","US7506499",2005,"US5174110"
"248","US7506499",2005,"US5746574"
"249","US7506499",2005,"US5292227"
"250","US7543442",2005,"US3841089"
"251","US7543442",2005,"US5746574"
"252","US7543442",2005,"US20020076320A1"
"253","US7543442",2005,"EP0601864A1"
"254","US7543442",2005,"US5313780"
"255","US7543442",2005,"US20030019205A1"
"256","US7543442",2005,"US20050022501A1"
"257","US7543442",2005,"US4987736"
"258","US7543442",2005,"US5174110"
"259","US7634916",2005,"US20040063504A1"
"260","US7634916",2005,"US3861139"
"261","US7634916",2005,"EP0523935A1"
"262","US7634916",2005,"US6145300"
"263","US7634916",2005,"EP1403486A2"
"264","US7634916",2005,"US6428269"
"265","US7634916",2005,"US6173566"
"266","US7634916",2005,"US1885406"
"267","US7634916",2005,"US5409349"
"268","US7634916",2005,"US5704207"
"269","US7793488",2007,"US3720060"
"270","US7793488",2007,"US4598600"
"271","US7793488",2007,"US4987736"
"272","US7793488",2007,"US4900221"
"273","US7793488",2007,"US5860275"
"274","US7793488",2007,"US6910851"
"275","US7793488",2007,"US5372338"
"276","US7793488",2007,"US5157915"
"277","US7793488",2007,"US5483792"
"278","US7793488",2007,"US5409184"
"279","US7793488",2007,"US4249859"
"280","US7793488",2007,"US5076049"
"281","US7793488",2007,"US6068212"
"282","US7793488",2007,"US4132069"
"283","US7793488",2007,"US5080555"
"284","US7793488",2007,"US6308915"
"285","US7793488",2007,"US5299910"
"286","US7793488",2007,"US5207054"
"287","US7793488",2007,"US6145300"
"288","US7793488",2007,"US4122672"
"289","US7793488",2007,"US3396905"
"290","US7793488",2007,"US6371721"
"291","US7793488",2007,"US4055041"
"292","US7793488",2007,"US3902314"
"293","US7793488",2007,"GB1605252A"
"294","US7793488",2007,"US2404334"
"295","US7793488",2007,"US4872767"
"296","US7793488",2007,"US6305899"
"297","US7793488",2007,"US4502276"
"298","US7793488",2007,"US4766723"
"299","US7793488",2007,"US6109022"
"300","US7793488",2007,"US5083426"
"301","US7793488",2007,"US2928648"
"302","US7793488",2007,"US6532731"
"303","US7793488",2007,"US5797684"
"304","US7793488",2007,"WO2005012696A1"
"305","US7793488",2007,"US6881029"
"306","US7793488",2007,"EP0843090A2"
"307","US7793488",2007,"GB2070691A"
"308","US7793488",2007,"US4722184"
"309","US7793488",2007,"US6602048"
"310","US7793488",2007,"US5899660"
"311","US7793488",2007,"US5924288"
"312","US7793488",2007,"US3814549"
"313","US7793488",2007,"US4471609"
"314","US7793488",2007,"US6004095"
"315","US7793488",2007,"US4043522"
"316","US7793488",2007,"US2879959"
"317","US7793488",2007,"US6148600"
"318","US7793488",2007,"US6241465"
"319","US7793488",2007,"US3620009"
"320","US7793488",2007,"US4790133"
"321","US7793488",2007,"US4825648"
"322","US7793488",2007,"US4716721"
"323","US7793488",2007,"US4063847"
"324","US7793488",2007,"US5367874"
"325","US7793488",2007,"WO1985001987A1"
"326","US7793488",2007,"US6758439"
"327","US7793488",2007,"US5832715"
"328","US7793488",2007,"US6679045"
"329","US7793488",2007,"US6151882"
"330","US7793488",2007,"US5357744"
"331","US7793488",2007,"US5174525"
"332","US7797922",2007,"US5080555"
"333","US7797922",2007,"US4825648"
"334","US7797922",2007,"US5207054"
"335","US7797922",2007,"US5372338"
"336","US7797922",2007,"US4716721"
"337","US7797922",2007,"US4722184"
"338","US7797922",2007,"US5832715"
"339","US7797922",2007,"US6145300"
"340","US7797922",2007,"US6148600"
"341","US7797922",2007,"US6532731"
"342","US7797922",2007,"US3311345"
"343","US7797922",2007,"US5076049"
"344","US7797922",2007,"US6241465"
"345","US7797922",2007,"US6109022"
"346","US7797922",2007,"US4063847"
"347","US7797922",2007,"US4043522"
"348","US7797922",2007,"US5797684"
"349","US7797922",2007,"US6308915"
"350","US7797922",2007,"US2879959"
"351","US7797922",2007,"JP1983107842A"
"352","US7797922",2007,"US5357744"
"353","US7797922",2007,"US4471609"
"354","US7797922",2007,"US6371721"
"355","US7797922",2007,"US3902314"
"356","US7797922",2007,"US4790133"
"357","US7797922",2007,"US3335483"
"358","US7797922",2007,"US4872767"
"359","US7797922",2007,"US5494404"
"360","US7797922",2007,"US4122672"
"361","US7797922",2007,"GB2070691A"
"362","US7797922",2007,"US4249859"
"363","US7797922",2007,"US6068212"
"364","US7797922",2007,"US5899660"
"365","US7797922",2007,"US5924288"
"366","US7797922",2007,"US5083426"
"367","US7797922",2007,"US6910851"
"368","US7797922",2007,"US3814549"
"369","US7797922",2007,"US3351319"
"370","US7797922",2007,"GB1605252A"
"371","US7797922",2007,"US5174525"
"372","US7797922",2007,"WO2005012696A1"
"373","US7797922",2007,"US3720060"
"374","US7797922",2007,"US5299910"
"375","US7797922",2007,"US6151882"
"376","US7797922",2007,"US3841091"
"377","US7797922",2007,"US2928648"
"378","US7797922",2007,"US6305899"
"379","US7797922",2007,"EP0843090A2"
"380","US7797922",2007,"US5367874"
"381","US7797922",2007,"US4900221"
"382","US7797922",2007,"US2924425"
"383","US7797922",2007,"US5409184"
"384","US7797922",2007,"US5483792"
"385","US7797922",2007,"US4055041"
"386","US7797922",2007,"US4987736"
"387","US7797922",2007,"US6004095"
"388","US7797922",2007,"WO1985001987A1"
"389","US7797922",2007,"US4132069"
"390","US7797922",2007,"US4598600"
"391","US7797922",2007,"US3620009"
"392","US7797922",2007,"US6679045"
"393","US7797922",2007,"US2404334"
"394","US7797922",2007,"US4766723"
"395","US7797922",2007,"US6758439"
"396","US7797922",2007,"US6881029"
"397","US7797922",2007,"US4502276"
"398","US7797922",2007,"US5157915"
"399","US7959405",2006,"US20050089390A1"
"400","US7959405",2006,"US7246990"
"401","US7959405",2006,"GB2288639A"
"402","US7959405",2006,"US5516258"
"403","US7959405",2006,"US6053696"
"404","US7959405",2006,"GB2246818A"
"405","US7959405",2006,"EP0927815A2"
"406","US7959405",2006,"US6497550"
"407","US7959405",2006,"US4666371"
"408","US8789376",2011,"US20050109016A1"
"409","US8789376",2011,"US20100170262A1"
"410","US8789376",2011,"US20110088405A1"
"411","US8789376",2011,"US6415595"
"412","US8789376",2011,"US7624592"
"413","US8789376",2011,"US7770381"
"414","US8789376",2011,"US7140174"
"415","US8789376",2011,"US5402638"
"416","US8789376",2011,"US4741152"
"417","US8789376",2011,"US7608131"
"418","US8789376",2011,"US20100107603A1"
"419","US8789376",2011,"US4776536"
"420","US8789376",2011,"US7260926"
"421","US8789376",2011,"US7216475"
"422","US8789376",2011,"US20080110603A1"
"423","US8789376",2011,"US7395657"
"424","US8789376",2011,"US7481214"
"425","US8966754",2006,"US5431532A"
"426","US8966754",2006,"US4057359A"
"427","US8966754",2006,"US6059524A"
"428","US8966754",2006,"JP1984109319A"
"429","US8966754",2006,"US20040051005A1"
"430","US8966754",2006,"WO9959802A1"
"431","US8966754",2006,"US4452563A"
"432","US8966754",2006,"US7063505B2"
"433","US8966754",2006,"US20060134251A1"
"434","US8966754",2006,"JP1999324615A"
"435","US8966754",2006,"US20080118683A1"
"436","US8966754",2006,"US2987983A"
"437","US8966754",2006,"US5408826A"
"438","US8966754",2006,"WO2002066235A1"
"439","US8966754",2006,"US20050252195A1"
"440","US8966754",2006,"JP2005271907A"
"441","US8966754",2006,"US6375410B2"
"442","US8966754",2006,"US20080072569A1"
"443","US8966754",2006,"US3974313A"
"444","US8966754",2006,"US4534698A"
"445","US8966754",2006,"EP1674671A2"
"446","US8966754",2006,"US20060093847A1"
"447","US8966754",2006,"US4699567A"
"448","US8966754",2006,"GB2010434A"
"449","US8966754",2006,"US6290455B1"
"450","US8966754",2006,"US4425080A"
"451","US8966754",2006,"US6007894A"
"452","US8966754",2006,"KR1020060054106A"
"453","US8966754",2006,"EP1674244A1"
"454","US8966754",2006,"JP1998089150A"
"455","US8966754",2006,"US7390161B2"
"456","US8966754",2006,"US6843449B1"
"457","US8966754",2006,"US20040007422A1"
"458","US8966754",2006,"WO2001062495A2"
"459","US8966754",2006,"JP1995174131A"
"460","US8966754",2006,"US7246990B2"
"461","US8966754",2006,"JP1985001361A"
"462","US8966754",2006,"JP2001200798A"
"463","US8966754",2006,"JP2006177364A"
"464","US8966754",2006,"JP2003530505A"
"465","US8966754",2006,"US4331495A"
"466","US8966754",2006,"JP2005009479A"
"467","US8966754",2006,"US5817269A"
"468","US8966754",2006,"US20060201135A1"
"469","US8966754",2006,"US3602602A"
"470","US8966754",2006,"US5112191A"
"471","US8966754",2006,"JP1996061148A"
"472","US8966754",2006,"US5823739A"
