"","pn","ay","out_cit"
"309","US3443791",1966,"US2932485"
"310","US3443791",1966,"US3362681"
"311","US3501247",1968,"GB281032A"
"312","US3501247",1968,"US1720754"
"313","US3501247",1968,"GB599391A"
"314","US3501247",1968,"US0764451"
"315","US3501247",1968,"GB267405A"
"316","US3511577",1968,"US3314648"
"317","US3511577",1968,"GB626818A"
"318","US3511577",1968,"US3295824"
"319","US3511577",1968,"US2937000"
"320","US3511577",1968,"US2984454"
"321","US3511577",1968,"US3043564"
"322","US3511577",1968,"US3075744"
"323","US3511577",1968,"US3062499"
"324","US3529903",1968,"US3295823"
"325","US3529903",1968,"US3301527"
"326","US3529903",1968,"US2836393"
"327","US3529903",1968,"US3275294"
"328","US3529903",1968,"US3427000"
"329","US3529903",1968,"US2625367"
"330","US3544231",1968,"GB661178A"
"331","US3544231",1968,"US2997275"
"332","US3544231",1968,"US3018085"
"333","US3544231",1968,"US1061675"
"334","US3544231",1968,"US2625367"
"335","US3544231",1968,"US2354587"
"336","US3544231",1968,"US3025037"
"337","US3544231",1968,"US2937805"
"338","US3544231",1968,"GB723505A"
"339","US3544231",1968,"GB191224657A"
"340","US3619077",1966,"US3163397"
"341","US3619077",1966,"US2853271"
"342","US3619077",1966,"US3301526"
"343","US3619077",1966,"US2946681"
"344","US3619079",1970,"FR976790A"
"345","US3619079",1970,"US1341859"
"346","US3619079",1970,"US1119713"
"347","US3619079",1970,"GB691380A"
"348","US3619079",1970,"US2439933"
"349","US3619079",1970,"US1673151"
"350","US3619079",1970,"GB307832A"
"351","US3628880",1969,"US3527543"
"352","US3628880",1969,"GB787666A"
"353","US3628880",1969,"US3373970"
"354","US3689174",1971,"US3362681"
"355","US3689174",1971,"US2661147"
"356","US3689174",1971,"US2863634"
"357","US3728041",1971,"US3266771"
"358","US3728041",1971,"US3112915"
"359","US3728041",1971,"US1061675"
"360","US3728041",1971,"US3241493"
"361","US3728041",1971,"US3591125"
"362","US3728041",1971,"US3393894"
"363","US3736069",1968,"US2906494"
"364","US3736069",1968,"US2787440"
"365","US3736069",1968,"US2811833"
"366","US3736069",1968,"US2951340"
"367","US3752598",1971,"US3479063"
"368","US3752598",1971,"US3542483"
"369","US3752598",1971,"US3146992"
"370","US3752598",1971,"US3551068"
"371","US3752598",1971,"US3393894"
"372","US3752598",1971,"US2934316"
"373","US3752598",1971,"US3709631"
"374","US3758229",1971,"US1118352"
"375","US3758229",1971,"US3131642"
"376","US3758229",1971,"US2848191"
"377","US3767322",1971,"US3623318"
"378","US3767322",1971,"US3475107"
"379","US3767322",1971,"GB1222565A"
"380","US3767322",1971,"US3032314"
"381","US3767322",1971,"US3388888"
"382","US3767322",1971,"US2873944"
"383","US3781125",1972,"GB865198A"
"384","US3781125",1972,"US3301527"
"385","US3781125",1972,"US2823890"
"386","US3781125",1972,"US3520635"
"387","US3781125",1972,"US3427000"
"388","US3781125",1972,"US3689174"
"389","US3817655",1972,"GB776988A"
"390","US3817655",1972,"GB1010300A"
"391","US3817655",1972,"US2935296"
"392","US3836281",1973,"DE461307A"
"393","US3836281",1973,"US3758229"
"394","US3836281",1973,"GB190909475A"
"395","US3836281",1973,"US1298564"
"396","US3836281",1973,"DE936900A"
"397","US3857649",1973,"US3025037"
"398","US3857649",1973,"US2801076"
"399","US3857649",1973,"FR57426E"
"400","US3857649",1973,"DE826673C"
"401","US3857649",1973,"DE1136350B"
"402","US3857649",1973,"US3619077"
"403","US3857649",1973,"US3719427"
"404","US3909157",1973,"US2345918"
"405","US3909157",1973,"US1042358"
"406","US3909157",1973,"US2373558"
"407","US3909157",1973,"US2110679"
"408","US3909157",1973,"GB446486A"
"409","US3909157",1973,"US1470506"
"410","US3909157",1973,"US1470507"
"411","US3909157",1973,"US1597488"
"412","US3909157",1973,"GB817435A"
"413","US3910716",1974,"US3066911"
"414","US3910716",1974,"US3843279"
"415","US3910716",1974,"GB832301A"
"416","US3963368",1967,"US2879028"
"417","US3963368",1967,"US2997275"
"418","US3963368",1967,"US2956773"
"419","US3963368",1967,"US3301527"
"420","US3963368",1967,"US2743579"
"421","US3963368",1967,"US3246469"
"422","US3963368",1967,"US3088281"
"423","US3966353",1975,"US3843279"
"424","US3966353",1975,"US3857649"
"425","US3966353",1975,"DE846342A"
"426","US3966353",1975,"US3867065"
"427","US3966353",1975,"US2914300"
"428","US3966353",1975,"US3836282"
"429","US3966353",1975,"GB836030A"
"430","US3966353",1975,"US3601414"
"431","US3972181",1974,"US3703808"
"432","US3972181",1974,"US2848192"
"433","US3972181",1974,"US3826084"
"434","US3972181",1974,"US2896906"
"435","US3972181",1974,"US2811833"
"436","US3972181",1974,"US2787440"
"437","US3972181",1974,"US3015937"
"438","US3985465",1975,"GB779060A"
"439","US3985465",1975,"SE54970C1"
"440","US3985465",1975,"US3501247"
"441","US3985465",1975,"FR690153A"
"442","US3985465",1975,"FR891422A"
"443","US3985465",1975,"GB572859A"
"444","US3985465",1975,"US0920438"
"445","US3985465",1975,"US2995294"
"446","US3985465",1975,"US3326523"
"447","US3985465",1975,"US3945760"
"448","US3985465",1975,"GB815032A"
"449","US3985465",1975,"GB599391A"
"450","US3985465",1975,"US3807895"
"451","US3985465",1975,"US1366592"
"452","US3985465",1975,"US2945290"
"453","US3985465",1975,"US2661147"
"454","US3986789",1975,"US3004700"
"455","US3986789",1975,"US3519366"
"456","US3986789",1975,"US3542483"
"457","US3986789",1975,"US2997275"
"458","US3986789",1975,"US3938906"
"459","US3986789",1975,"US3728041"
"460","US3986789",1975,"US3393894"
"461","US3986789",1975,"US3752598"
"462","US3986789",1975,"US3628880"
"463","US3986789",1975,"US3947145"
"464","US3992126",1975,"US3836279"
"465","US3992126",1975,"US3781125"
"466","US3992126",1975,"US3730640"
"467","US3992126",1975,"US2427244"
"468","US3992126",1975,"CA590506A"
"469","US3992126",1975,"US3423071"
"470","US3992126",1975,"AU200056B"
"471","US3997280",1975,"GB599391A"
"472","US3997280",1975,"GB572859A"
"473","US3997280",1975,"US3105281"
"474","US3997280",1975,"US3291382"
"475","US3997280",1975,"US3241493"
"476","US3997280",1975,"US3326523"
"477","US3997280",1975,"US2489535"
"478","US3997280",1975,"CH234847A"
"479","US3997280",1975,"US2995294"
"480","US3997280",1975,"US3393436"
"481","US3997280",1975,"US3339833"
"482","US4009969",1975,"US2573875"
"483","US4009969",1975,"US0841503"
"484","US4009969",1975,"DE461307A"
"485","US4009969",1975,"US2382535"
"486","US4014627",1975,"US2352372"
"487","US4014627",1975,"US1173496"
"488","US4014627",1975,"GB599391A"
"489","US4014627",1975,"US3807895"
"490","US4014627",1975,"US3326523"
"491","US4014627",1975,"US3105281"
"492","US4014627",1975,"US2661147"
"493","US4014627",1975,"US2945290"
"494","US4014627",1975,"US2489535"
"495","US4026659",1975,"GB647143A"
"496","US4026659",1975,"US3430898"
"497","US4026659",1975,"US3650635"
"498","US4026659",1975,"US2220420"
"499","US4026659",1975,"US3619077"
"500","US4026659",1975,"US3486833"
"501","US4026659",1975,"US2585871"
"502","US4026659",1975,"DE1601563A1"
"503","US4026659",1975,"US3600781"
"504","US4026659",1975,"GB760734A"
"505","US4026659",1975,"FR1151368A"
"506","US4026659",1975,"US3844728"
"507","US4026659",1975,"US3166295"
"508","US4026659",1975,"US3533711"
"509","US4026659",1975,"US3211423"
"510","US4083648",1976,"US3075744"
"511","US4083648",1976,"US3824030"
"512","US4083648",1976,"US2488867"
"513","US4083648",1976,"US2851246"
"514","US4092768",1976,"US3650635"
"515","US4092768",1976,"US1938382"
"516","US4092768",1976,"US2013512"
"517","US4092768",1976,"US0974956"
"518","US4092768",1976,"US3038699"
"519","US4092768",1976,"US2556890"
"520","US4092768",1976,"BE628047A"
"521","US4092768",1976,"US2299449"
"522","US4092768",1976,"US3751180"
"523","US4092768",1976,"US3260505"
"524","US4092768",1976,"US2961748"
"525","US4092768",1976,"DE437260A"
"526","US4092768",1976,"US1819485"
"527","US4092768",1976,"US2447942"
"528","US4097187",1976,"US3945758"
"529","US4097187",1976,"US2279258"
"530","US4097187",1976,"US3990810"
"531","US4097187",1976,"CA572865A"
"532","US4097187",1976,"GB805015A"
"533","US4114368",1976,"US3842595"
"534","US4114368",1976,"US3077074"
"535","US4114368",1976,"US2587057"
"536","US4114368",1976,"US2960306"
"537","US4114368",1976,"US3902314"
"538","US4119389",1977,"US3955898"
"539","US4119389",1977,"GB815506A"
"540","US4119389",1977,"US3053504"
"541","US4119389",1977,"GB659592A"
"542","US4119389",1977,"US3954350"
"543","US4126405",1976,"US3075744"
"544","US4126405",1976,"US3443791"
"545","US4126405",1976,"US2836393"
"546","US4126405",1976,"US2849209"
"547","US4126405",1976,"US2847185"
"548","US4126405",1976,"US3975901"
"549","US4126405",1976,"US3781125"
"550","US4142827",1977,"US0930908"
"551","US4142827",1977,"DE1476928A1"
"552","US4142827",1977,"US3997280"
"553","US4142827",1977,"US3849023"
"554","US4142827",1977,"DE1476928A"
"555","US4142827",1977,"US4019832"
"556","US4142827",1977,"US3045329"
"557","US4142827",1977,"CH124821A"
"558","US4142827",1977,"GB620877A"
"559","US4142827",1977,"US2786648"
"560","US4169692",1974,"US3674377"
"561","US4169692",1974,"US3752598"
"562","US4169692",1974,"US3551068"
"563","US4169692",1974,"US3601497"
"564","US4169692",1974,"US3767322"
"565","US4169692",1974,"US2927724"
"566","US4169692",1974,"US3542484"
"567","US4169692",1974,"US3117716"
"568","US4169692",1974,"US2021346"
"569","US4169692",1974,"AT195186B"
"570","US4169692",1974,"GB971548A"
"571","US4180371",1978,"US3857649"
"572","US4180371",1978,"US2801076"
"573","US4180371",1978,"US2941781"
"574","US4180371",1978,"US3118593"
"575","US4180371",1978,"US3619077"
"576","US4180371",1978,"US4086757"
"577","US4180371",1978,"US3781125"
"578","US4180371",1978,"US2914300"
"579","US4187054",1978,"US4017207"
"580","US4187054",1978,"US3628880"
"581","US4187054",1978,"US3825364"
"582","US4187054",1978,"US3529903"
"583","US4187054",1978,"US3558237"
"584","US4187054",1978,"US3844343"
"585","US4187054",1978,"US3972181"
"586","US4194869",1978,"US3751182"
"587","US4194869",1978,"US4015910"
"588","US4194869",1978,"US3923420"
"589","US4194869",1978,"US3363416"
"590","US4194869",1978,"GB128190A"
"591","US4194869",1978,"US3302926"
"592","US4194869",1978,"SE128499C1"
"593","US4194869",1978,"US3824034"
"594","US4214851",1978,"US3558237"
"595","US4214851",1978,"US3975901"
"596","US4214851",1978,"US2896906"
"597","US4214851",1978,"GB676314A"
"598","US4214851",1978,"GB1119774A"
"599","US4214851",1978,"GB976124A"
"600","US4214851",1978,"US3966354"
"601","US4214851",1978,"US3123283"
"602","US4214851",1978,"US3800864"
"603","US4214851",1978,"US3850544"
"604","US4214851",1978,"US2862654"
"605","US4214852",1978,"US3663118"
"606","US4214852",1978,"US3584458"
"607","US4214852",1978,"US3367628"
"608","US4214852",1978,"US2950084"
"609","US4214852",1978,"US3471126"
"610","US4214852",1978,"US3756744"
"611","US4214852",1978,"DE1120819A"
"612","US4214852",1978,"US2862654"
"613","US4214852",1978,"DE1283852A"
"614","US4214852",1978,"US3224194"
"615","US4214852",1978,"GB959142A"
"616","US4214852",1978,"US3990810"
"617","US4214852",1978,"US3999883"
"618","US4214852",1978,"US3558237"
"619","US4249859",1977,"US2916874"
"620","US4249859",1977,"US3330475"
"621","US4249859",1977,"US3375971"
"622","US4249859",1977,"US4015910"
"623","US4249859",1977,"US4008978"
"624","US4249859",1977,"US3580692"
"625","US4257734",1979,"US4063851"
"626","US4257734",1979,"US3369792"
"627","US4257734",1979,"US4183716"
"628","US4257734",1979,"US3540810"
"629","US4257734",1979,"US3623318"
"630","US4257734",1979,"GB1366704A"
"631","US4257734",1979,"GB1530256A"
"632","US4257734",1979,"US2779565"
"633","US4355952",1979,"US3511577"
"634","US4355952",1979,"US2863634"
"635","US4355952",1979,"US3892497"
"636","US4355952",1979,"US3807891"
"637","US4355952",1979,"US3529906"
"638","US4355952",1979,"US3427000"
"639","US4355952",1979,"US3689174"
"640","US4355952",1979,"US3295823"
"641","US4355952",1979,"US3362681"
"642","US4355952",1979,"US4213296"
"643","US4384822",1981,"US4253706"
"644","US4384822",1981,"US2625367"
"645","US4384822",1981,"US4302875"
"646","US4384822",1981,"US3043564"
"647","US4384822",1981,"US4149823"
"648","US4384822",1981,"US4252427"
"649","US4384822",1981,"US4257220"
"650","US4384822",1981,"US3990807"
"651","US4384822",1981,"CA620603A"
"652","US4384822",1981,"US4176433"
"653","US4384822",1981,"US3018085"
"654","US4384822",1981,"US4228895"
"655","US4384822",1981,"CA593841A"
"656","US4384822",1981,"AU151389B"
"657","US4384822",1981,"US4194869"
"658","US4391565",1981,"US3970318"
"659","US4391565",1981,"GB700012A"
"660","US4391565",1981,"US3728041"
"661","US4391565",1981,"US2980396"
"662","US4392778",1981,"GB2001139A"
"663","US4392778",1981,"US1267229"
"664","US4392778",1981,"GB227457A"
"665","US4392778",1981,"US4078812"
"666","US4392778",1981,"GB1028554A"
"667","US4431373",1980,"US2766963"
"668","US4431373",1980,"US1680737"
"669","US4431373",1980,"US3997280"
"670","US4431373",1980,"US4251185"
"671","US4431373",1980,"DE412623A"
"672","US4431373",1980,"US2472062"
"673","US4431373",1980,"US3986789"
"674","US4431373",1980,"US2915281"
"675","US4431373",1980,"US1692537"
"676","US4431373",1980,"FR818387A"
"677","US4431373",1980,"FR920039A"
"678","US4431373",1980,"US2749026"
"679","US4431373",1980,"US3423071"
"680","US4452564",1981,"US4249859"
"681","US4452564",1981,"US3028141"
"682","US4452564",1981,"GB732920A"
"683","US4452564",1981,"US3266771"
"684","US4452564",1981,"US2917276"
"685","US4452564",1981,"US3708242"
"686","US4452564",1981,"US3004750"
"687","US4452564",1981,"GB789733A"
"688","US4452564",1981,"US2924425"
"689","US4452564",1981,"DE2536514A1"
"690","US4452564",1981,"US1758062"
"691","US4452564",1981,"US2859934"
"692","US4452564",1981,"US3404831"
"693","US4452564",1981,"US1932278"
"694","US4452564",1981,"US3836282"
"695","US4452564",1981,"US3075744"
"696","US4452564",1981,"US2925998"
"697","US4452564",1981,"US2980396"
"698","US4452564",1981,"US4268571"
"699","US4452564",1981,"US3001760"
"700","US4452564",1981,"GB758106A"
"701","US4452564",1981,"US4180371"
"702","US4452564",1981,"US3640640"
"703","US4452564",1981,"US2637521"
"704","US4452564",1981,"GB689216A"
"705","US4452564",1981,"GB748912A"
"706","US4492517",1983,"US3066911"
"707","US4492517",1983,"US3501247"
"708","US4492517",1983,"US3511577"
"709","US4492517",1983,"US3075744"
"710","US4492517",1983,"US4355952"
"711","US4492517",1983,"US3892497"
"712","US4492517",1983,"US2801075"
"713","US4492517",1983,"FR1340331A"
"714","US4492517",1983,"US4194869"
"715","US4492517",1983,"US3986789"
"716","US4492517",1983,"US3981615"
"717","US4492517",1983,"US3062499"
"718","US4492517",1983,"US3552753"
"719","US4492517",1983,"US3752598"
"720","US4492517",1983,"FR1202356A"
"721","US4492517",1983,"US3262677"
"722","US4492517",1983,"US4283822"
"723","US4492517",1983,"US2654566"
"724","US4492517",1983,"US4295785"
"725","US4492517",1983,"US2430140"
"726","US4492517",1983,"US3542483"
"727","US4492517",1983,"US3142475"
"728","US4492517",1983,"US3302925"
"729","US4492517",1983,"US3970318"
"730","US4492517",1983,"US2968467"
"731","US4492517",1983,"US3938906"
"732","US4492517",1983,"CH106006A"
"733","US4492517",1983,"US4384822"
"734","US4492517",1983,"US3377050"
"735","US4492517",1983,"US4274805"
"736","US4492517",1983,"US2741455"
"737","US4492517",1983,"GB865545A"
"738","US4492517",1983,"US4137619"
"739","US4500255",1981,"US3902824"
"740","US4500255",1981,"US3567337"
"741","US4500255",1981,"US3294364"
"742","US4500255",1981,"US2669383"
"743","US4500255",1981,"US3725995"
"744","US4500255",1981,"US3024968"
"745","US4500255",1981,"US4232496"
"746","US4500255",1981,"GB720802A"
"747","US4500255",1981,"GB660383A"
"748","US4500255",1981,"GB1341578A"
"749","US4500255",1981,"US2331140"
"750","US4500255",1981,"US3653781"
"751","US4500255",1981,"US2898258"
"752","US4500255",1981,"US2995294"
"753","US4500255",1981,"JP1978112346A"
"754","US4500255",1981,"US3572970"
"755","US4500255",1981,"GB1457417A"
"756","US4500255",1981,"US2633735"
"757","US4500255",1981,"US3936234"
"758","US4504189",1983,"US3572962"
"759","US4504189",1983,"US3745629"
"760","US4504189",1983,"US3703808"
"761","US4504189",1983,"US2746672"
"762","US4504189",1983,"US2801790"
