"","pn","ay","out_cit"
"85","US2625367",1950,"US2427244"
"86","US2625367",1950,"US2402418"
"87","US2625367",1950,"US2417486"
"88","US2625793",1949,"DE696062A"
"89","US2625793",1949,"US2432359"
"90","US2625793",1949,"US2488783"
"91","US2625793",1949,"DE687108A"
"92","US2625793",1949,"US2479777"
"93","US2625793",1949,"US2445661"
"94","US2625793",1949,"US2489683"
"95","US2738949",1951,"US2319846"
"96","US2738949",1951,"US2488867"
"97","US2738949",1951,"GB617472A"
"98","US2738949",1951,"US2488875"
"99","US2738949",1951,"GB359350A"
"100","US2738949",1951,"US2625367"
"101","US2738949",1951,"US2606741"
"102","US2738949",1951,"DE383506A"
"103","US2763427",1950,"US2469375"
"104","US2763427",1950,"GB619390A"
"105","US2763427",1950,"CH225232A"
"106","US2763427",1950,"US2406473"
"107","US2763427",1950,"US2527971"
"108","US2763427",1950,"GB618224A"
"109","US2763427",1950,"US2625010"
"110","US2763427",1950,"US2636666"
"111","US2793832",1952,"US2640319"
"112","US2793832",1952,"US2567249"
"113","US2793832",1952,"US2584899"
"114","US2793832",1952,"US2599470"
"115","US2793832",1952,"US2625367"
"116","US2793832",1952,"US2563269"
"117","US2793832",1952,"US2625013"
"118","US2793832",1952,"US2445661"
"119","US2793832",1952,"US2625793"
"120","US2793832",1952,"US2506581"
"121","US2807433",1953,"US2622843"
"122","US2833514",1954,"CA491904A"
"123","US2833514",1954,"GB602530A"
"124","US2833514",1954,"CA491905A"
"125","US2833514",1954,"FR1021265A"
"126","US2833514",1954,"GB619107A"
"127","US2836393",1956,"US2738949"
"128","US2836393",1956,"US2640319"
"129","US2836393",1956,"US2741455"
"130","US2847185",1954,"US2514105"
"131","US2847185",1954,"US2533078"
"132","US2847185",1954,"GB602530A"
"133","US2847185",1954,"US2556736"
"134","US2847185",1954,"US2568726"
"135","US2847185",1954,"GB666536A"
"136","US2847185",1954,"US2647368"
"137","US2847185",1954,"US2447095"
"138","US2847185",1954,"FR1007303A"
"139","US2847185",1954,"US2648520"
"140","US2847185",1954,"FR897709A"
"141","US2847185",1954,"US2779565"
"142","US2847185",1954,"CA491903A"
"143","US2849209",1950,"US2279258"
"144","US2849209",1950,"US2585871"
"145","US2849209",1950,"US2559131"
"146","US2849209",1950,"US2417486"
"147","US2849209",1950,"US2625793"
"148","US2849209",1950,"US1266973"
"149","US2849209",1950,"US2488875"
"150","US2849209",1950,"SE107788C1"
"151","US2849209",1950,"FR341486A"
"152","US2849209",1950,"GB602530A"
"153","US2859910",1954,"US2649243"
"154","US2859910",1954,"US2663996"
"155","US2859910",1954,"US2597510"
"156","US2859910",1954,"FR833532A"
"157","US2859910",1954,"US2314058"
"158","US2859910",1954,"US2344835"
"159","US2859910",1954,"US2762560"
"160","US2859934",1954,"US2584899"
"161","US2859934",1954,"US2685429"
"162","US2859934",1954,"GB676314A"
"163","US2859934",1954,"US2625013"
"164","US2859934",1954,"US2625367"
"165","US2859934",1954,"US2651492"
"166","US2859934",1954,"US2625793"
"167","US2923461",1953,"US2435236"
"168","US2923461",1953,"US2394517"
"169","US2923461",1953,"US2258793"
"170","US2923461",1953,"US2208615"
"171","US2923461",1953,"US2592471"
"172","US2923461",1953,"US2321126"
"173","US2923461",1953,"US0936114"
"174","US2923461",1953,"US2661146"
"175","US2923461",1953,"US1858261"
"176","US2923461",1953,"US1958145"
"177","US2923461",1953,"US2369986"
"178","US2996279",1956,"CH224737A"
"179","US2996279",1956,"US2738949"
"180","US2996279",1956,"GB548649A"
"181","US2996279",1956,"US1910943"
"182","US2996279",1956,"US2579583"
"183","US2996279",1956,"US2772069"
"184","US2996279",1956,"GB622767A"
"185","US2996279",1956,"US2671634"
"186","US2996279",1956,"US2720356"
"187","US2996279",1956,"US1998951"
"188","US2996279",1956,"US2606742"
"189","US2996279",1956,"US2799473"
"190","US2996279",1956,"US2772856"
"191","US2996279",1956,"US2392281"
"192","US3075744",1960,"US2984454"
"193","US3075744",1960,"US2793832"
"194","US3075744",1960,"US2859934"
"195","US3075744",1960,"US2972441"
"196","US3075744",1960,"US2851246"
"197","US3075744",1960,"US2937000"
"198","US3075744",1960,"US2862654"
"199","US3075744",1960,"US2910269"
"200","US3199294",1962,"US2622843"
"201","US3199294",1962,"US2625013"
"202","US3199294",1962,"US3014694"
"203","US3199294",1962,"US2244467"
"204","US3199294",1962,"US3088279"
"205","US3199294",1962,"US3115011"
"206","US3199294",1962,"US2895295"
"207","US3199294",1962,"US2856755"
"208","US3199294",1962,"US2950084"
"209","US3199294",1962,"US2807433"
"210","US3275294",1963,"FR1340752A"
"211","US3275294",1963,"US2530908"
"212","US3275294",1963,"GB787666A"
"213","US3275294",1963,"FR980869A"
"214","US3295823",1965,"FR980869A"
"215","US3295823",1965,"US2962256"
"216","US3295823",1965,"FR1194770A"
"217","US3295823",1965,"US2836393"
"218","US3295823",1965,"GB787666A"
"219","US3301526",1964,"US3163397"
"220","US3301526",1964,"DE1064757B"
"221","US3301526",1964,"US2853271"
"222","US3301526",1964,"US0730363"
"223","US3306575",1965,"US3002725"
"224","US3306575",1965,"US3123283"
"225","US3306575",1965,"US1864352"
"226","US3306575",1965,"FR1115125A"
"227","US3306575",1965,"US2149510"
"228","US3314648",1961,"US2851246"
"229","US3314648",1961,"US2937000"
"230","US3314648",1961,"US2445661"
"231","US3314648",1961,"US2625793"
"232","US3314648",1961,"US2847185"
"233","US3314648",1961,"US2800273"
"234","US3314648",1961,"US2968467"
"235","US3321179",1965,"US2606741"
"236","US3321179",1965,"US2686653"
"237","US3321179",1965,"US2710523"
"238","US3321179",1965,"US2401826"
"239","US3321179",1965,"GB243027A"
"240","US3321179",1965,"US2488975"
"241","US3321179",1965,"US2628067"
"242","US3321179",1965,"US2296702"
"243","US3321179",1965,"US2789787"
"244","US3321179",1965,"US3074690"
"245","US3321179",1965,"DE740440A"
"246","US3353351",1965,"US3242674"
"247","US3353351",1965,"US2847185"
"248","US3362681",1966,"US2741455"
"249","US3362681",1966,"US2978168"
"250","US3362681",1966,"DE1038343B"
"251","US3362681",1966,"DE872697A"
"252","US3393894",1966,"US2859934"
"253","US3393894",1966,"US2857132"
"254","US3393894",1966,"US2638743"
"255","US3393894",1966,"US1423466"
"256","US3393894",1966,"US3004750"
"257","US3393894",1966,"US2310412"
"258","US3393894",1966,"US2220918"
"259","US3393894",1966,"US2651496"
"260","US3393894",1966,"US3295825"
"261","US3427000",1966,"US3275294"
"262","US3427000",1966,"US2836393"
"263","US3427000",1966,"GB1010300A"
"264","US3427000",1966,"US3362160"
"265","US3427000",1966,"US3295823"
"266","US3427000",1966,"GB961588A"
"267","US3427000",1966,"FR980869A"
"268","US3433015",1965,"US3316714"
"269","US3433015",1965,"US2884759"
"270","US3433015",1965,"US2625011"
"271","US3443791",1966,"US3351319"
"272","US3443791",1966,"US3300180"
"273","US3443791",1966,"US3301526"
"274","US3443791",1966,"US2916874"
"275","US3443791",1966,"US2932485"
"276","US3443791",1966,"US3362681"
"277","US3443791",1966,"US3295824"
"278","US3511577",1968,"US3075744"
"279","US3511577",1968,"US3043564"
"280","US3511577",1968,"US2937000"
"281","US3511577",1968,"US3062499"
"282","US3511577",1968,"US3314648"
"283","US3511577",1968,"GB626818A"
"284","US3511577",1968,"US2984454"
"285","US3511577",1968,"US3295824"
"286","US3529903",1968,"US2625367"
"287","US3529903",1968,"US3427000"
"288","US3529903",1968,"US3301527"
"289","US3529903",1968,"US2836393"
"290","US3529903",1968,"US3295823"
"291","US3529903",1968,"US3275294"
"292","US3544231",1968,"US1061675"
"293","US3544231",1968,"GB661178A"
"294","US3544231",1968,"US2937805"
"295","US3544231",1968,"US3018085"
"296","US3544231",1968,"US2625367"
"297","US3544231",1968,"GB191224657A"
"298","US3544231",1968,"GB723505A"
"299","US3544231",1968,"US3025037"
"300","US3544231",1968,"US2997275"
"301","US3544231",1968,"US2354587"
"302","US3619077",1966,"US3301526"
"303","US3619077",1966,"US2853271"
"304","US3619077",1966,"US3163397"
"305","US3619077",1966,"US2946681"
"306","US3628880",1969,"GB787666A"
"307","US3628880",1969,"US3527543"
"308","US3628880",1969,"US3373970"
"309","US3689174",1971,"US2661147"
"310","US3689174",1971,"US2863634"
"311","US3689174",1971,"US3362681"
"312","US3736069",1968,"US2787440"
"313","US3736069",1968,"US2811833"
"314","US3736069",1968,"US2951340"
"315","US3736069",1968,"US2906494"
"316","US3752598",1971,"US3146992"
"317","US3752598",1971,"US3479063"
"318","US3752598",1971,"US3393894"
"319","US3752598",1971,"US2934316"
"320","US3752598",1971,"US3542483"
"321","US3752598",1971,"US3551068"
"322","US3752598",1971,"US3709631"
"323","US3767322",1971,"US2873944"
"324","US3767322",1971,"US3623318"
"325","US3767322",1971,"US3032314"
"326","US3767322",1971,"US3388888"
"327","US3767322",1971,"GB1222565A"
"328","US3767322",1971,"US3475107"
"329","US3781125",1972,"US3301527"
"330","US3781125",1972,"US3689174"
"331","US3781125",1972,"GB865198A"
"332","US3781125",1972,"US3520635"
"333","US3781125",1972,"US3427000"
"334","US3781125",1972,"US2823890"
"335","US3963368",1967,"US3088281"
"336","US3963368",1967,"US3246469"
"337","US3963368",1967,"US2997275"
"338","US3963368",1967,"US2743579"
"339","US3963368",1967,"US2879028"
"340","US3963368",1967,"US3301527"
"341","US3963368",1967,"US2956773"
"342","US3966353",1975,"US3857649"
"343","US3966353",1975,"US3843279"
"344","US3966353",1975,"GB836030A"
"345","US3966353",1975,"DE846342A"
"346","US3966353",1975,"US2914300"
"347","US3966353",1975,"US3601414"
"348","US3966353",1975,"US3867065"
"349","US3966353",1975,"US3836282"
"350","US3972181",1974,"US3703808"
"351","US3972181",1974,"US2787440"
"352","US3972181",1974,"US3826084"
"353","US3972181",1974,"US2848192"
"354","US3972181",1974,"US2811833"
"355","US3972181",1974,"US3015937"
"356","US3972181",1974,"US2896906"
"357","US3986789",1975,"US3628880"
"358","US3986789",1975,"US3519366"
"359","US3986789",1975,"US3938906"
"360","US3986789",1975,"US3752598"
"361","US3986789",1975,"US2997275"
"362","US3986789",1975,"US3947145"
"363","US3986789",1975,"US3728041"
"364","US3986789",1975,"US3393894"
"365","US3986789",1975,"US3542483"
"366","US3986789",1975,"US3004700"
"367","US3992126",1975,"US3836279"
"368","US3992126",1975,"AU200056B"
"369","US3992126",1975,"US2427244"
"370","US3992126",1975,"US3781125"
"371","US3992126",1975,"CA590506A"
"372","US3992126",1975,"US3730640"
"373","US3992126",1975,"US3423071"
"374","US4026659",1975,"US3844728"
"375","US4026659",1975,"US3430898"
"376","US4026659",1975,"US2585871"
"377","US4026659",1975,"US3600781"
"378","US4026659",1975,"US3166295"
"379","US4026659",1975,"US3486833"
"380","US4026659",1975,"US3211423"
"381","US4026659",1975,"DE1601563A1"
"382","US4026659",1975,"GB647143A"
"383","US4026659",1975,"US3533711"
"384","US4026659",1975,"GB760734A"
"385","US4026659",1975,"US3619077"
"386","US4026659",1975,"US3650635"
"387","US4026659",1975,"US2220420"
"388","US4026659",1975,"FR1151368A"
"389","US4126405",1976,"US3781125"
"390","US4126405",1976,"US2836393"
"391","US4126405",1976,"US3975901"
"392","US4126405",1976,"US3443791"
"393","US4126405",1976,"US2849209"
"394","US4126405",1976,"US2847185"
"395","US4126405",1976,"US3075744"
"396","US4169692",1974,"US3551068"
"397","US4169692",1974,"AT195186B"
"398","US4169692",1974,"US2021346"
"399","US4169692",1974,"GB971548A"
"400","US4169692",1974,"US3752598"
"401","US4169692",1974,"US3601497"
"402","US4169692",1974,"US3117716"
"403","US4169692",1974,"US2927724"
"404","US4169692",1974,"US3542484"
"405","US4169692",1974,"US3674377"
"406","US4169692",1974,"US3767322"
"407","US4180371",1978,"US3781125"
"408","US4180371",1978,"US3857649"
"409","US4180371",1978,"US4086757"
"410","US4180371",1978,"US2941781"
"411","US4180371",1978,"US3619077"
"412","US4180371",1978,"US2801076"
"413","US4180371",1978,"US3118593"
"414","US4180371",1978,"US2914300"
"415","US4187054",1978,"US3558237"
"416","US4187054",1978,"US3529903"
"417","US4187054",1978,"US4017207"
"418","US4187054",1978,"US3844343"
"419","US4187054",1978,"US3972181"
"420","US4187054",1978,"US3825364"
"421","US4187054",1978,"US3628880"
"422","US4214851",1978,"US2862654"
"423","US4214851",1978,"GB676314A"
"424","US4214851",1978,"US3966354"
"425","US4214851",1978,"US3850544"
"426","US4214851",1978,"US2896906"
"427","US4214851",1978,"US3558237"
"428","US4214851",1978,"US3975901"
"429","US4214851",1978,"US3123283"
"430","US4214851",1978,"US3800864"
"431","US4214851",1978,"GB1119774A"
"432","US4214851",1978,"GB976124A"
"433","US4214852",1978,"US3990810"
"434","US4214852",1978,"US3558237"
"435","US4214852",1978,"US3471126"
"436","US4214852",1978,"US2862654"
"437","US4214852",1978,"DE1283852A"
"438","US4214852",1978,"US3367628"
"439","US4214852",1978,"US3999883"
"440","US4214852",1978,"US2950084"
"441","US4214852",1978,"US3756744"
"442","US4214852",1978,"US3224194"
"443","US4214852",1978,"GB959142A"
"444","US4214852",1978,"US3584458"
"445","US4214852",1978,"DE1120819A"
"446","US4214852",1978,"US3663118"
"447","US4222703",1977,"US3643675"
"448","US4222703",1977,"US3572960"
"449","US4222703",1977,"GB779667A"
"450","US4222703",1977,"US2649278"
"451","US4222703",1977,"US3751909"
"452","US4222703",1977,"US2488783"
"453","US4222703",1977,"US3628880"
"454","US4222703",1977,"US3029011"
"455","US4222703",1977,"US2763427"
"456","US4257734",1979,"US3369792"
"457","US4257734",1979,"GB1530256A"
"458","US4257734",1979,"GB1366704A"
"459","US4257734",1979,"US3540810"
"460","US4257734",1979,"US2779565"
"461","US4257734",1979,"US4183716"
"462","US4257734",1979,"US4063851"
"463","US4257734",1979,"US3623318"
"464","US4355952",1979,"US3511577"
"465","US4355952",1979,"US3529906"
"466","US4355952",1979,"US3689174"
"467","US4355952",1979,"US3892497"
"468","US4355952",1979,"US4213296"
"469","US4355952",1979,"US3295823"
"470","US4355952",1979,"US3427000"
"471","US4355952",1979,"US3807891"
"472","US4355952",1979,"US2863634"
"473","US4355952",1979,"US3362681"
"474","US4384822",1981,"US3018085"
"475","US4384822",1981,"US4228895"
"476","US4384822",1981,"AU151389B"
"477","US4384822",1981,"US2625367"
"478","US4384822",1981,"US4302875"
"479","US4384822",1981,"US4252427"
"480","US4384822",1981,"US4253706"
"481","US4384822",1981,"CA593841A"
"482","US4384822",1981,"US4194869"
"483","US4384822",1981,"US4176433"
"484","US4384822",1981,"US3990807"
"485","US4384822",1981,"US4257220"
"486","US4384822",1981,"US3043564"
"487","US4384822",1981,"CA620603A"
"488","US4384822",1981,"US4149823"
"489","US4492517",1983,"CH106006A"
"490","US4492517",1983,"US3062499"
"491","US4492517",1983,"US2430140"
"492","US4492517",1983,"FR1340331A"
"493","US4492517",1983,"US4194869"
"494","US4492517",1983,"US3501247"
"495","US4492517",1983,"US3066911"
"496","US4492517",1983,"US3302925"
"497","US4492517",1983,"US3377050"
"498","US4492517",1983,"US4384822"
"499","US4492517",1983,"GB865545A"
"500","US4492517",1983,"US3142475"
"501","US4492517",1983,"US3970318"
"502","US4492517",1983,"US3075744"
"503","US4492517",1983,"US4274805"
"504","US4492517",1983,"US3986789"
"505","US4492517",1983,"US4283822"
"506","US4492517",1983,"US3511577"
"507","US4492517",1983,"US2741455"
"508","US4492517",1983,"US4137619"
"509","US4492517",1983,"US4295785"
"510","US4492517",1983,"US2654566"
"511","US4492517",1983,"US3752598"
"512","US4492517",1983,"US3542483"
"513","US4492517",1983,"US3892497"
"514","US4492517",1983,"US3552753"
"515","US4492517",1983,"FR1202356A"
"516","US4492517",1983,"US3938906"
"517","US4492517",1983,"US2801075"
"518","US4492517",1983,"US3262677"
"519","US4492517",1983,"US3981615"
"520","US4492517",1983,"US2968467"
"521","US4492517",1983,"US4355952"
"522","US4504189",1983,"US3745629"
"523","US4504189",1983,"US2746672"
"524","US4504189",1983,"US3572962"
"525","US4504189",1983,"US2801790"
"526","US4504189",1983,"US3703808"
"527","US4524980",1983,"US4285633"
"528","US4524980",1983,"US3023998"
"529","US4524980",1983,"US3728041"
"530","US4524980",1983,"US4257222"
"531","US4524980",1983,"US3144255"
"532","US4566851",1984,"US2488867"
"533","US4566851",1984,"US3066911"
"534","US4566851",1984,"US3295824"
"535","US4566851",1984,"DE2517044A1"
"536","US4566851",1984,"US4391565"
"537","US4566851",1984,"US2932485"
"538","US4566851",1984,"US3363416"
"539","US4566851",1984,"US3730640"
"540","US4566851",1984,"US3443791"
"541","US4566851",1984,"US2942844"
"542","US4566851",1984,"US3765791"
"543","US4566851",1984,"US4274805"
"544","US4566851",1984,"US3043564"
"545","US4566851",1984,"US3062499"
"546","US4566851",1984,"US3965066"
"547","US4566851",1984,"US3957391"
"548","US4566851",1984,"US3295751"
"549","US4566851",1984,"US3824034"
"550","US4639189",1984,"US4244278"
"551","US4639189",1984,"GB723505A"
"552","US4639189",1984,"US3735593"
"553","US4639189",1984,"US2847185"
"554","US4639189",1984,"US4224725"
"555","US4639189",1984,"US4306708"
"556","US4639189",1984,"US4247143"
"557","US4639189",1984,"US4287392"
"558","US4639189",1984,"US4117669"
"559","US4639189",1984,"US4295068"
"560","US4639189",1984,"GB918692A"
"561","US4639189",1984,"US2625367"
"562","US4639189",1984,"US4017213"
"563","US4639189",1984,"US4228895"
"564","US4639189",1984,"US4384822"
"565","US4639189",1984,"US3843279"
"566","US4639189",1984,"US4302898"
"567","US4639189",1984,"US2402418"
"568","US4639189",1984,"US3365124"
"569","US4650394",1984,"US2787440"
"570","US4650394",1984,"US4012167"
"571","US4650394",1984,"US2847185"
"572","US4650394",1984,"US3752598"
"573","US4650394",1984,"US3391904"
"574","US4650394",1984,"GB1600722A"
"575","US4650394",1984,"DE1258662A"
"576","US4650394",1984,"GB1549718A"
"577","US4650394",1984,"US2488867"
"578","US4650394",1984,"GB2081817A"
"579","US4650394",1984,"US3365172"
"580","US4650394",1984,"GB1330893A"
"581","US4650394",1984,"US3834831"
"582","US4650394",1984,"GB1484288A"
"583","US4650394",1984,"GB2062119A"
"584","US4650394",1984,"US4531889"
"585","US4650394",1984,"US3575528"
"586","US4650394",1984,"US3814313"
"587","US4650394",1984,"EP0034961A1"
"588","US4650394",1984,"US3603599"
"589","US4650394",1984,"US4337016"
"590","US4650394",1984,"US3730640"
"591","US4650394",1984,"US3836279"
"592","US4650394",1984,"US3965066"
"593","US4650394",1984,"US3610769"
"594","US4650394",1984,"US4158526"
"595","US4650394",1984,"GB2117843A"
"596","US4650394",1984,"US2859934"
"597","US4650394",1984,"US4127357"
"598","US4650394",1984,"US3583824"
"599","US4650394",1984,"US3742705"
"600","US4650394",1984,"US3736069"
"601","US4650394",1984,"US3966356"
"602","US4650394",1984,"US3588276"
"603","US4650394",1984,"US2651496"
"604","US4650394",1984,"US3768818"
"605","US4650394",1984,"US2977090"
"606","US4650394",1984,"US3411794"
"607","US4650394",1984,"US4023919"
"608","US4650394",1984,"US3085400"
"609","US4693667",1982,"US4303371"
"610","US4693667",1982,"GB1164847A"
"611","US4693667",1982,"US4126405"
"612","US4693667",1982,"US4278400"
"613","US4693667",1982,"US3628880"
"614","US4712979",1985,"GB738656A"
"615","US4712979",1985,"US3966357"
"616","US4712979",1985,"US4025226"
"617","US4712979",1985,"US3583824"
"618","US4712979",1985,"US3423071"
"619","US4712979",1985,"US3300178"
"620","US4712979",1985,"US2991045"
"621","US4712979",1985,"US4142827"
"622","US4712979",1985,"GB680014A"
"623","US4712979",1985,"US4350473"
"624","US4712979",1985,"CA545792A"
"625","US4712979",1985,"US3628880"
"626","US4712979",1985,"US4013376"
"627","US4712979",1985,"US4177004"
"628","US4712979",1985,"US4285633"
"629","US4712979",1985,"US3899267"
"630","US4712979",1985,"US4288201"
"631","US4732531",1986,"US4526226"
"632","US4732531",1986,"US3029011"
"633","US4732531",1986,"US2685429"
"634","US4732531",1986,"US3365172"
"635","US4732531",1986,"JP1982157002A"
"636","US4732531",1986,"US3883263"
"637","US4732531",1986,"US4303371"
"638","US4732531",1986,"US4311431"
"639","US4732531",1986,"JP1982041407A"
"640","US4732531",1986,"US4161318"
"641","US4732531",1986,"FR1163559A"
"642","US4732531",1986,"US4419044"
"643","US4767260",1986,"US3736069"
"644","US4767260",1986,"US2859934"
"645","US4767260",1986,"US3814313"
"646","US4767260",1986,"GB2081817A"
"647","US4767260",1986,"US3391904"
"648","US4767260",1986,"US3365172"
"649","US4767260",1986,"GB1330893A"
"650","US4767260",1986,"US3966356"
"651","US4767260",1986,"GB2117843A"
"652","US4767260",1986,"US3836279"
"653","US4767260",1986,"US3588276"
"654","US4767260",1986,"US4337016"
"655","US4767260",1986,"US3583824"
"656","US4767260",1986,"US3742705"
"657","US4767260",1986,"US3603599"
"658","US4767260",1986,"US3706508"
"659","US4767260",1986,"GB1600722A"
"660","US4767260",1986,"US3965066"
"661","US4767260",1986,"US4650394"
"662","US4767260",1986,"GB1484288A"
"663","US4767260",1986,"US4127357"
"664","US4767260",1986,"US2651496"
"665","US4767260",1986,"US2488867"
"666","US4767260",1986,"US2847185"
"667","US4767260",1986,"US3411794"
"668","US4767260",1986,"US4023919"
"669","US4767260",1986,"US2787440"
"670","US4767260",1986,"US2977090"
"671","US4767260",1986,"US4524980"
"672","US4767260",1986,"US3575528"
"673","US4798514",1980,"US3314648"
"674","US4798514",1980,"US4168348"
"675","US4798514",1980,"US3302926"
"676","US4798514",1980,"US3515499"
"677","US4798514",1980,"US4126405"
"678","US4889469",1978,"US2833514"
"679","US4889469",1978,"US3832090"
"680","US4889469",1978,"US3300178"
"681","US4889469",1978,"US3511577"
"682","US4889469",1978,"US3558237"
"683","US4889469",1978,"DE1942346A1"
"684","US4889469",1978,"US3703808"
"685","US4889469",1978,"US3966353"
"686","US4889469",1978,"US3966354"
"687","US4902198",1988,"US4650394"
"688","US4902198",1988,"US3938906"
"689","US4902198",1988,"US3975114"
"690","US4902198",1988,"US4767260"
"691","US4902198",1988,"US3519366"
"692","US4902198",1988,"US3947145"
"693","US4902198",1988,"US3752598"
"694","US4902198",1988,"US3542483"
"695","US4902198",1988,"US4688988"
"696","US4902198",1988,"US4720236"
"697","US4991390",1988,"US2709893"
"698","US4991390",1988,"US3994630"
"699","US4991390",1988,"US3623318"
"700","US4991390",1988,"US3199294"
"701","US4991390",1988,"US4469470"
"702","US4991390",1988,"US4800717"
"703","US5117629",1991,"US5056988"
"704","US5117629",1991,"US4529355"
"705","US5117629",1991,"GB2169962A"
"706","US5117629",1991,"DE1428228A"
"707","US5117629",1991,"GB1028444A"
"708","US5117629",1991,"GB987625A"
"709","US5117629",1991,"US4472108"
"710","US5117629",1991,"EP0230177A1"
"711","US5117629",1991,"DE1428228A1"
"712","US5117629",1991,"GB2048386A"
"713","US5117629",1991,"US4696619"
"714","US5117629",1991,"GB741549A"
"715","US5117629",1991,"US4596116"
"716","US5117629",1991,"JP1984090706A"
"717","US5117629",1991,"US4683716"
"718","US5117629",1991,"US5048288"
"719","US5167485",1992,"US4017213"
"720","US5167485",1992,"US4720236"
"721","US5167485",1992,"US4524980"
"722","US5167485",1992,"US4767260"
"723","US5167485",1992,"US3947145"
"724","US5167485",1992,"US4688988"
"725","US5167485",1992,"US3965066"
"726","US5167485",1992,"US3986789"
"727","US5167485",1992,"GB2161220A"
"728","US5167485",1992,"US4551064"
"729","US5167485",1992,"US4650394"
"730","US5167485",1992,"DE3523145A1"
"731","US5167485",1992,"GB2166805A"
"732","US5167485",1992,"US4465284"
"733","US5167485",1992,"GB1175816A"
"734","US5167485",1992,"GB2195403A"
"735","US5197852",1990,"US1755321"
"736","US5197852",1990,"US4012167"
"737","US5197852",1990,"US2737366"
"738","US5197852",1990,"US4885216"
"739","US5197852",1990,"US4821522"
"740","US5197852",1990,"US4880614"
"741","US5197852",1990,"US4300868"
"742","US5197852",1990,"US3800864"
"743","US5197852",1990,"US4127358"
"744","US5197852",1990,"US4525997"
"745","US5197852",1990,"US4286924"
"746","US5197852",1990,"US3867065"
"747","US5197852",1990,"US4605452"
"748","US5197852",1990,"GB2054749A"
"749","US5197852",1990,"US4353679"
"750","US5197852",1990,"US4616976"
"751","US5197852",1990,"US4277222"
"752","US5197852",1990,"WO1980000988A1"
"753","US5197852",1990,"US4288201"
"754","US5197852",1990,"US4712979"
"755","US5197852",1990,"DE3307749A1"
"756","US5197852",1990,"GB2107405A"
"757","US5197852",1990,"US4861228"
"758","US5197852",1990,"US4040767"
"759","US5197852",1990,"US4798514"
"760","US5197852",1990,"US4177004"
"761","US5197852",1990,"GB2042643A"
"762","US5197852",1990,"US4551064"
