"","pn","ay","out_cit"
"173","US4668163",1985,"US3989410"
"174","US4668163",1985,"US4177004"
"175","US4668163",1985,"US4295787"
"176","US4668163",1985,"US4466239"
"177","US4668163",1985,"US3527053"
"178","US4668163",1985,"FR2280791A1"
"179","US4668163",1985,"US4554789"
"180","US4741153",1982,"US2973937"
"181","US4741153",1982,"FR1593039A"
"182","US4741153",1982,"US3437313"
"183","US4741153",1982,"FR2467292A1"
"184","US4741153",1982,"US3034298"
"185","US4741153",1982,"FR2290574A1"
"186","US4741153",1982,"US4217755"
"187","US4741153",1982,"FR845966A"
"188","US4741153",1982,"US4117669"
"189","US4741153",1982,"US3584458"
"190","US4741153",1982,"US3973396"
"191","US4741153",1982,"FR2280791A1"
"192","US4741153",1982,"US2791091"
"193","US4741153",1982,"GB621300A"
"194","US4826397",1988,"US4752184"
"195","US4826397",1988,"GB2169356A"
"196","US4826397",1988,"GB2062763A"
"197","US4826397",1988,"US4069662"
"198","US4826397",1988,"US4019320"
"199","US4826397",1988,"US4527385"
"200","US4826397",1988,"US4268221"
"201","US4826397",1988,"FR2534982A1"
"202","US4826397",1988,"US4485620"
"203","US4826397",1988,"US4553901"
"204","US4826397",1988,"US4642024"
"205","US4826397",1988,"US4643638"
"206","US4826397",1988,"US4679981"
"207","US4826397",1988,"US4337016"
"208","US4841726",1986,"US4338061"
"209","US4841726",1986,"US4474001"
"210","US4841726",1986,"US3108767"
"211","US4841726",1986,"US4304093"
"212","US4841726",1986,"DE2654300A1"
"213","US4841726",1986,"US3975901"
"214","US4841726",1986,"US4541775"
"215","US4841726",1986,"US4023919"
"216","US4841726",1986,"US4337016"
"217","US4841726",1986,"US3365172"
"218","US4841726",1986,"US4217755"
"219","US4841726",1986,"US4271666"
"220","US4841726",1986,"FR1372176A"
"221","US4841726",1986,"US4069662"
"222","US4841726",1986,"GB695482A"
"223","US4841726",1986,"US3583824"
"224","US4841726",1986,"US4576547"
"225","US4844688",1987,"US4363599"
"226","US4844688",1987,"US4472108"
"227","US4844688",1987,"GB2087979A"
"228","US4844688",1987,"GB1484288A"
"229","US4844688",1987,"US4019320"
"230","US4844688",1987,"GB1484936A"
"231","US4844688",1987,"GB1605255A"
"232","US4844688",1987,"US4023919"
"233","US4844688",1987,"US4683716"
"234","US4856272",1988,"US4069662"
"235","US4856272",1988,"US4213296"
"236","US4856272",1988,"US4363599"
"237","US4856272",1988,"US4304093"
"238","US4856272",1988,"US4019320"
"239","US4856272",1988,"GB1248198A"
"240","US4856272",1988,"US4648241"
"241","US4856272",1988,"US4487016"
"242","US4859142",1988,"US4553901"
"243","US4859142",1988,"US4279123"
"244","US4859142",1988,"US3034298"
"245","US4859142",1988,"US4069662"
"246","US4859142",1988,"US4485620"
"247","US4893983",1988,"US4576547"
"248","US4893983",1988,"US3742706"
"249","US4893983",1988,"US3844110"
"250","US4893983",1988,"US4268221"
"251","US4893983",1988,"US3647313"
"252","US4893983",1988,"US4069662"
"253","US4893983",1988,"US4127988"
"254","US4893983",1988,"US4230436"
"255","US4893983",1988,"US4329114"
"256","US4893983",1988,"US4581887"
"257","US4893983",1988,"US4217755"
"258","US4893983",1988,"US4648241"
"259","US4893983",1988,"US4117669"
"260","US4893983",1988,"US4487016"
"261","US4893983",1988,"US4741153"
"262","US4893983",1988,"US4242042"
"263","US4893983",1988,"US4213738"
"264","US4893984",1988,"US4581887"
"265","US4893984",1988,"US4213738"
"266","US4893984",1988,"US3844110"
"267","US4893984",1988,"US3647313"
"268","US4893984",1988,"US4576547"
"269","US4893984",1988,"US3742706"
"270","US4893984",1988,"US4268221"
"271","US4893984",1988,"US4242042"
"272","US4893984",1988,"US4487016"
"273","US4893984",1988,"US4648241"
"274","US4893984",1988,"US4069662"
"275","US4893984",1988,"US4127988"
"276","US4893984",1988,"US4329114"
"277","US4893984",1988,"US4230436"
"278","US4928240",1988,"US4247247"
"279","US4928240",1988,"US4230436"
"280","US4928240",1988,"US3085398"
"281","US4928240",1988,"US4023919"
"282","US4928240",1988,"US4127357"
"283","US4928240",1988,"US4338061"
"284","US4928240",1988,"US4471938"
"285","US4928240",1988,"US4304093"
"286","US4928240",1988,"US4230439"
"287","US4928240",1988,"US3039737"
"288","US4928240",1988,"US4756152"
"289","US4928240",1988,"US4329114"
"290","US4999991",1989,"US4069662"
"291","US4999991",1989,"US4329114"
"292","US4999991",1989,"US4242042"
"293","US4999991",1989,"US4487016"
"294","US4999991",1989,"US4304093"
"295","US4999991",1989,"US4849895"
"296","US4999991",1989,"US4019320"
"297","US5005352",1989,"US4815272"
"298","US5005352",1989,"US4513567"
"299","US5005352",1989,"US4304093"
"300","US5005352",1989,"US4487016"
"301","US5005352",1989,"US4849895"
"302","US5005352",1989,"US4576547"
"303","US5005352",1989,"US4019320"
"304","US5005352",1989,"US4329114"
"305","US5048288",1990,"US3742705"
"306","US5048288",1990,"US3975901"
"307","US5048288",1990,"US4304093"
"308","US5048288",1990,"US4596116"
"309","US5048288",1990,"US4487016"
"310","US5048288",1990,"US4683716"
"311","US5048288",1990,"US4069662"
"312","US5048288",1990,"US4317646"
"313","US5076050",1989,"US4487016"
"314","US5076050",1989,"US4513567"
"315","US5076050",1989,"US4329114"
"316","US5076050",1989,"US4019320"
"317","US5076050",1989,"US4257222"
"318","US5076050",1989,"US4304093"
"319","US5076050",1989,"US4849895"
"320","US5076050",1989,"US4893983"
"321","US5076050",1989,"US4773212"
"322","US5081830",1990,"US4019320"
"323","US5081830",1990,"US4849895"
"324","US5081830",1990,"US4304093"
"325","US5081830",1990,"US4999991"
"326","US5081830",1990,"US4856272"
"327","US5081830",1990,"US4069662"
"328","US5088885",1989,"US4069662"
"329","US5088885",1989,"US4019320"
"330","US5088885",1989,"US4304093"
"331","US5088885",1989,"US4893984"
"332","US5088885",1989,"US4487016"
"333","US5088885",1989,"US4329114"
"334","US5088885",1989,"US4645416"
"335","US5088885",1989,"US4893983"
"336","US5090193",1989,"US4513567"
"337","US5090193",1989,"US4849895"
"338","US5090193",1989,"US4304093"
"339","US5090193",1989,"US4019320"
"340","US5090193",1989,"US4487016"
"341","US5090193",1989,"US4815272"
"342","US5090193",1989,"US4576547"
"343","US5090193",1989,"US4329114"
"344","US5100291",1990,"GB2062763A"
"345","US5100291",1990,"US3641766"
"346","US5100291",1990,"US4859142"
"347","US5100291",1990,"US4643638"
"348","US5100291",1990,"US4279123"
"349","US5100291",1990,"US4017207"
"350","US5100291",1990,"US4268221"
"351","US5100291",1990,"US4826397"
"352","US5100291",1990,"US4329114"
"353","US5100291",1990,"US4053254"
"354","US5100291",1990,"US4525998"
"355","US5100291",1990,"US2549819"
"356","US5100291",1990,"US4553901"
"357","US5100291",1990,"US4230436"
"358","US5100291",1990,"US4214851"
"359","US5100291",1990,"US4019320"
"360","US5116199",1990,"FR2540937A1"
"361","US5116199",1990,"US4683716"
"362","US5116199",1990,"US4363599"
"363","US5116199",1990,"US4859142"
"364","US5116199",1990,"US4893984"
"365","US5116199",1990,"US3864056"
"366","US5116199",1990,"US4844688"
"367","US5116199",1990,"US4573866"
"368","US5116199",1990,"US5035573"
"369","US5116199",1990,"US4251185"
"370","US5116199",1990,"US4826897"
"371","US5116199",1990,"US4553901"
"372","US5116199",1990,"US4642024"
"373","US5116199",1990,"US4379677"
"374","US5116199",1990,"US4527385"
"375","US5154578",1990,"US4826397"
"376","US5154578",1990,"FR2534982A1"
"377","US5154578",1990,"US4804310"
"378","US5154578",1990,"US4696619"
"379","US5154578",1990,"FR2640687A1"
"380","US5154578",1990,"US3551068"
"381","US5154578",1990,"US4543039"
"382","US5154578",1990,"US4849895"
"383","US5154578",1990,"US3275294"
"384","US5154578",1990,"US4403917"
"385","US5154578",1990,"US4330234"
"386","US5154578",1990,"US4714404"
"387","US5154578",1990,"US4017207"
"388","US5154578",1990,"GB1027843A"
"389","US5212940",1991,"US4466239"
"390","US5212940",1991,"US4034558"
"391","US5212940",1991,"US3742705"
"392","US5212940",1991,"US4648241"
"393","US5212940",1991,"US2994472"
"394","US5212940",1991,"US4704861"
"395","US5281085",1990,"US2402841"
"396","US5281085",1990,"EP0188724A1"
"397","US5281085",1990,"US4826397"
"398","US5281085",1990,"US1678066"
"399","US5281085",1990,"US4305697"
"400","US5281085",1990,"US4069662"
"401","US5281085",1990,"US4363599"
"402","US5281085",1990,"US4213296"
"403","US5281085",1990,"US4522559"
"404","US5281085",1990,"GB1248198A"
"405","US5281085",1990,"GB2117842A"
"406","US5281085",1990,"US4023731"
"407","US5281085",1990,"EP0423025A1"
"408","US5281085",1990,"US4553901"
"409","US5281085",1990,"FR718703A"
"410","US5281085",1990,"US4268221"
"411","US5281085",1990,"US1678065"
"412","US5281085",1990,"US4332133"
"413","US5281085",1990,"US4329114"
"414","US5281085",1990,"US5100291"
"415","US5281085",1990,"US1734216"
"416","US5281085",1990,"JP1980054672U"
"417","US5281085",1990,"US4388124"
"418","US5281085",1990,"US3029064"
"419","US5391052",1993,"US4379677"
"420","US5391052",1993,"US5219268"
"421","US5391052",1993,"US5100291"
"422","US5391052",1993,"US5205115"
"423","US5391052",1993,"US5116199"
"424","US5391052",1993,"US4826397"
"425","US5399066",1993,"US2549819"
"426","US5399066",1993,"US4553901"
"427","US5399066",1993,"US4279123"
"428","US5399066",1993,"US4859142"
"429","US5399066",1993,"US4561246"
"430","US5399066",1993,"US4053254"
"431","US5399066",1993,"US4268221"
"432","US5399066",1993,"US4826397"
"433","US5399066",1993,"US5281085"
"434","US5399066",1993,"US3641766"
"435","US5399066",1993,"US4643638"
"436","US5399066",1993,"US4230436"
"437","US5399066",1993,"US4019320"
"438","US5399066",1993,"US4525998"
"439","US5399066",1993,"US5100291"
"440","US5399066",1993,"US4017207"
"441","US5399066",1993,"US5273397"
"442","US5399066",1993,"US4329114"
"443","US5399066",1993,"US4214851"
"444","US5593278",1983,"FR2450344A1"
"445","US5593278",1983,"US4050843"
"446","US5593278",1983,"US4513567"
"447","US5593278",1983,"FR2450345A1"
"448","US5593278",1983,"US4304093"
"449","US5593278",1983,"US4487016"
"450","US5593278",1983,"US4363599"
"451","US5593278",1983,"FR2467292A1"
"452","US5980201",1997,"FR2688539A1"
"453","US5980201",1997,"US5100291"
"454","US5980201",1997,"FR2509373A1"
"455","US5980201",1997,"US5064343"
"456","US5980201",1997,"US4573865"
"457","US5980201",1997,"WO1992011444A1"
"458","US5980201",1997,"US5337083"
"459","US5980201",1997,"US5399066"
"460","US5980201",1997,"US4279123"
"461","US5980201",1997,"US4512712"
"462","US5993150",1998,"US5169287"
"463","US5993150",1998,"US5134844"
"464","US5993150",1998,"US4522557"
"465","US5993150",1998,"US4645415"
"466","US5993150",1998,"US3583824"
"467","US5993150",1998,"US3825364"
"468","US5993150",1998,"US5048288"
"469","US5993150",1998,"US3742706"
"470","US5993150",1998,"US5593277"
"471","US5993150",1998,"US3635586"
"472","US5993150",1998,"US5584651"
"473","US5993150",1998,"US4222707"
"474","US5993150",1998,"US4901520"
"475","US5993150",1998,"US4023731"
"476","US5993150",1998,"US4230436"
"477","US5993150",1998,"US5562408"
"478","US5993150",1998,"US4526226"
"479","US5993150",1998,"US5611197"
"480","US6035929",1998,"US5205115"
"481","US6035929",1998,"US5281085"
"482","US6035929",1998,"JP1988154806A"
"483","US6035929",1998,"EP0541325A1"
"484","US6035929",1998,"GB2108586A"
"485","US6035929",1998,"GB2136508A"
"486","US6035929",1998,"US3408044"
"487","US6035929",1998,"US5100291"
"488","US6035929",1998,"EP0559420A1"
"489","US6082963",1999,"US5333993"
"490","US6082963",1999,"DE3509359A1"
"491","US6082963",1999,"US5167488"
"492","US6082963",1999,"US5056988"
"493","US6082963",1999,"US4842477"
"494","US6082963",1999,"US3997280"
"495","US6082963",1999,"US2994472"
"496","US6082963",1999,"US3493212"
"497","US6082963",1999,"US5281090"
"498","US6082963",1999,"US4304093"
"499","US6082963",1999,"US3250512"
"500","US6082963",1999,"US5779442"
"501","US6082963",1999,"DE1930959A1"
"502","US6082963",1999,"US4928240"
"503","US6082963",1999,"US4014627"
"504","US6082963",1999,"US4893983"
"505","US6082963",1999,"US5228828"
"506","US6082963",1999,"US4386885"
"507","US6082963",1999,"US4329114"
"508","US6082963",1999,"US5049033"
"509","US6082963",1999,"US5281085"
"510","US6082963",1999,"GB2060077A"
"511","US6082963",1999,"US5154578"
"512","US6082963",1999,"GB618635A"
"513","US6082963",1999,"US4230436"
"514","US6082963",1999,"EP0424253A1"
"515","US6082963",1999,"US5219268"
"516","US6082963",1999,"US5205115"
"517","US6082963",1999,"US4153387"
"518","US6082963",1999,"US5012420"
"519","US6082963",1999,"US4023731"
"520","US6082963",1999,"US5131811"
"521","US6082963",1999,"US4893984"
"522","US6082963",1999,"US5116199"
"523","US6082963",1999,"GB826087A"
"524","US6082963",1999,"US5104287"
"525","US6082963",1999,"US5018942"
"526","US6082963",1999,"US5127793"
"527","US6082963",1999,"US5054997"
"528","US6082963",1999,"US5212940"
"529","US6082963",1999,"GB1020900A"
"530","US6082963",1999,"EP0040267A1"
"531","US6082963",1999,"US3628884"
"532","US6082963",1999,"US3408044"
"533","US6082963",1999,"US4363599"
"534","US6089821",1998,"EP0077625A1"
"535","US6089821",1998,"US4485620"
"536","US6089821",1998,"GB2104966A"
"537","US6089821",1998,"US4596116"
"538","US6089821",1998,"US3742705"
"539","US6089821",1998,"GB2108586A"
"540","US6089821",1998,"US5169287"
"541","US6089821",1998,"US5593278"
"542","US6089821",1998,"US4642024"
"543","US6089821",1998,"US4213296"
"544","US6089821",1998,"GB2267129A"
"545","US6089821",1998,"US4177004"
"546","US6089821",1998,"US5048288"
"547","US6089821",1998,"US4087199"
"548","US6089821",1998,"FR2534982A1"
"549","US6089821",1998,"US5927942"
"550","US6089821",1998,"US3632223"
"551","US6089821",1998,"GB2085083A"
"552","US6089821",1998,"US4230436"
"553","US6089821",1998,"GB2245314A"
"554","US6089821",1998,"US4242042"
"555","US6089821",1998,"EP0102308A1"
"556","US6089821",1998,"GB2136508A"
"557","US6089821",1998,"US4841726"
"558","US6089821",1998,"US5472315"
"559","US6089821",1998,"GB2251040A"
"560","US6116852",1997,"US3575528"
"561","US6116852",1997,"US3966354"
"562","US6116852",1997,"US5649806"
"563","US6116852",1997,"US5054996"
"564","US6116852",1997,"US3814313"
"565","US6116852",1997,"US5064343"
"566","US6116852",1997,"US5316437"
"567","US6116852",1997,"US4613280"
"568","US6116852",1997,"US3736069"
"569","US6116852",1997,"US4730982"
"570","US6116852",1997,"US4541775"
"571","US6116852",1997,"US5314303"
"572","US6116852",1997,"US4805398"
"573","US6116852",1997,"US4804310"
"574","US6116852",1997,"US5273396"
"575","US6116852",1997,"US5351732"
"576","US6116852",1997,"US4023731"
"577","US6116852",1997,"US3975901"
"578","US6116852",1997,"US5407320"
"579","US6126390",1998,"US4217755"
"580","US6126390",1998,"US4668163"
"581","US6126390",1998,"US5779436"
"582","US6126390",1998,"US4296599"
"583","US6126390",1998,"US4893983"
"584","US6126390",1998,"US4251185"
"585","US6126390",1998,"US5054996"
"586","US6126390",1998,"US5316437"
"587","US6126390",1998,"US4804310"
"588","US6126390",1998,"US3966354"
"589","US6126390",1998,"US4487016"
"590","US6126390",1998,"DE3040594A1"
"591","US6126390",1998,"US5080557"
"592","US6126390",1998,"US4893984"
"593","US6126390",1998,"US5310319"
"594","US6126390",1998,"US5098257"
"595","US6126390",1998,"DE2532415A1"
"596","US6126390",1998,"US4117669"
"597","US6126390",1998,"US4613280"
"598","US6126390",1998,"DE3407218A1"
"599","US6126390",1998,"US5584652"
"600","US6126390",1998,"US4257222"
"601","US6126390",1998,"US5048288"
"602","US6126390",1998,"US4109864"
"603","US6126390",1998,"US4805398"
"604","US6126390",1998,"US4815272"
"605","US6126390",1998,"US3975901"
"606","US6126390",1998,"US5494402"
"607","US6126390",1998,"US5064343"
"608","US6126390",1998,"US4565492"
"609","US6126390",1998,"US4213738"
"610","US6126390",1998,"US4230436"
"611","US6126390",1998,"US5358374"
"612","US6126390",1998,"US4513567"
"613","US6126390",1998,"US5575616"
"614","US6126390",1998,"US3814313"
"615","US6146090",1998,"US4379677"
"616","US6146090",1998,"US4554789"
"617","US6146090",1998,"US4880354"
"618","US6146090",1998,"US4730982"
"619","US6146090",1998,"US4613280"
"620","US6146090",1998,"GB1381277A"
"621","US6146090",1998,"US3736069"
"622","US6146090",1998,"US3736751"
"623","US6146091",1999,"JP1997032580A"
"624","US6146091",1999,"US5488825"
"625","US6146091",1999,"JP1996165904A"
"626","US6146091",1999,"US5609466"
"627","US6146091",1999,"JP1998252410A"
"628","US6146091",1999,"US5480281"
"629","US6152685",1999,"US5056988"
"630","US6152685",1999,"US4363599"
"631","US6152685",1999,"US4329114"
"632","US6152685",1999,"US5601402"
"633","US6152685",1999,"JP1990153232A"
"634","US6152685",1999,"US4842477"
"635","US6152685",1999,"US4326804"
"636","US6152685",1999,"US4338061"
"637","US6152685",1999,"US4513567"
"638","US6152685",1999,"US5468123"
"639","US6155038",1998,"GB2104966A"
"640","US6155038",1998,"US4338061"
"641","US6155038",1998,"US4995786"
"642","US6155038",1998,"EP0330492A2"
"643","US6155038",1998,"US4849895"
"644","US6155038",1998,"US5165845"
"645","US6155038",1998,"US5012420"
"646","US6155038",1998,"US3614253"
"647","US6155038",1998,"US5165844"
"648","US6155038",1998,"US4958289"
"649","US6227800",1998,"US4338061"
"650","US6227800",1998,"US4841726"
"651","US6227800",1998,"US5407320"
"652","US6227800",1998,"US5351732"
"653","US6302642",2000,"US6224329"
"654","US6302642",2000,"US4177004"
"655","US6302642",2000,"DE2737622A1"
"656","US6302642",2000,"US4526226"
"657","US6302642",2000,"US5071313"
"658","US6302642",2000,"US5584651"
"659","US6302642",2000,"US6126389"
"660","US6302642",2000,"US4573865"
"661","US6302642",2000,"US4551064"
"662","US6322320",1999,"US4565492"
"663","US6322320",1999,"US4551064"
"664","US6322320",1999,"EP0516322B1"
"665","US6322320",1999,"DE3537043C2"
"666","US6322320",1999,"DE19619438A1"
"667","US6322320",1999,"US4337016"
"668","US6322320",1999,"US4013376"
"669","US6322320",1999,"US4317646"
"670","US6322320",1999,"US4921401"
"671","US6322320",1999,"US5167488"
"672","US6394749",2001,"US3975901"
"673","US6394749",2001,"US5098257"
"674","US6394749",2001,"US4126405"
"675","US6394749",2001,"US5538393"
"676","US6401460",2000,"US5392614"
"677","US6401460",2000,"US5090193"
"678","US6401460",2000,"US4765742"
"679","US6401460",2000,"US5791872"
"680","US6401460",2000,"US5012420"
"681","US6401460",2000,"US4648241"
"682","US6401460",2000,"US5267831"
"683","US6401460",2000,"US5005352"
"684","US6401460",2000,"US5593277"
"685","US6401460",2000,"US5116199"
"686","US6401460",2000,"US5667358"
"687","US6401460",2000,"US5605437"
"688","US6401460",2000,"US4928240"
"689","US6401460",2000,"US4804905"
"690","US6454529",2001,"US5273396"
"691","US6454529",2001,"US5685693"
"692","US6454529",2001,"US5641267"
"693","US6454529",2001,"US5228828"
"694","US6454529",2001,"US6079943"
"695","US6454529",2001,"US4928240"
"696","US6454529",2001,"US5906473"
"697","US6454529",2001,"US5205115"
"698","US6454529",2001,"US5127793"
"699","US6454529",2001,"US5399066"
"700","US6454529",2001,"US5212940"
"701","US6454529",2001,"US5018942"
"702","US6454529",2001,"US5913658"
"703","US6454529",2001,"US4363599"
"704","US6454529",2001,"US5980201"
"705","US6454529",2001,"US4893983"
"706","US6454529",2001,"US6082963"
"707","US6454529",2001,"US6035929"
"708","US6454529",2001,"US4893984"
"709","US6454529",2001,"US5281085"
"710","US6454529",2001,"US5779442"
"711","US6454529",2001,"US5167488"
"712","US6487491",2001,"US5545007"
"713","US6487491",2001,"US5012420"
"714","US6487491",2001,"US6272422"
"715","US6487491",2001,"US4329114"
"716","US6508623",2001,"US3990807"
"717","US6508623",2001,"JP2961091B2"
"718","US6508623",2001,"JP1999013406A"
"719","US6508623",2001,"WO1995030072A1"
"720","US6508623",2001,"US6019572"
"721","US6508623",2001,"US6302642"
"722","US6508623",2001,"JP1997512322A"
"723","US6568902",2001,"US4841726"
"724","US6568902",2001,"DE19815473A1"
"725","US6568902",2001,"US5123241"
"726","US6568902",2001,"US4329114"
"727","US6568902",2001,"DE3540943A1"
"728","US6568902",2001,"DE4328401A1"
"729","US6568902",2001,"DE3028137A1"
"730","US6568902",2001,"US6226978"
"731","US6602048",2001,"US6409471"
"732","US6602048",2001,"US6302642"
"733","US6602048",2001,"US6019572"
"734","US6602048",2001,"US4784569"
"735","US6602048",2001,"US6146091"
"736","US6602048",2001,"US3860358"
"737","US6602048",2001,"JP2000062492A"
"738","US6625989",2001,"US4512712"
"739","US6625989",2001,"US4541774"
"740","US6625989",2001,"US5152666"
"741","US6625989",2001,"US5915919"
"742","US6625989",2001,"US4901520"
"743","US6625989",2001,"US4271666"
"744","US6625989",2001,"US4493184"
"745","US6625989",2001,"US4019320"
"746","US6625989",2001,"US5305616"
"747","US6625989",2001,"US4841726"
"748","US6625989",2001,"US4542623"
"749","US6625989",2001,"US5540547"
"750","US6625989",2001,"US5261228"
"751","US6625989",2001,"US5048288"
"752","US6625989",2001,"US4526226"
"753","US6625989",2001,"US4807433"
"754","US6625989",2001,"DE3447717A1"
"755","US6625989",2001,"US4363599"
"756","US6625989",2001,"US5392614"
"757","US6625989",2001,"US4023919"
"758","US6638012",2001,"US5044881"
"759","US6638012",2001,"RU2135780C1"
"760","US6638012",2001,"DE19813173A1"
"761","US6638012",2001,"US5899660"
"762","US6641363",2002,"US6302642"
